dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
contriever-768,adsampling,3.80864,7.96095,0.584377,0.957497,26,0,10,10000,0.2,1,3.996,24.1,0.5844
contriever-768,adsampling,3.62385,7.56406,0.569035,0.954376,24,0,10,10000,0.2,1,3.796,27.97,0.569
contriever-768,adsampling,3.42941,7.09255,0.54863,0.950516,22,0,10,10000,0.2,1,3.591,25.46,0.5486
contriever-768,adsampling,3.22607,6.63942,0.528366,0.946555,20,0,10,10000,0.2,1,3.377,25.18,0.5284
contriever-768,adsampling,3.00783,6.15021,0.49623,0.941595,18,0,10,10000,0.2,1,3.146,24.91,0.4962
contriever-768,adsampling,2.7959,5.69142,0.487646,0.935544,16,0,10,10000,0.2,1,2.921,23.15,0.4876
contriever-768,adsampling,2.56014,5.1356,0.461068,0.927683,14,0,10,10000,0.2,1,2.673,22.14,0.4611
contriever-768,adsampling,2.32888,4.62696,0.436132,0.917461,12,0,10,10000,0.2,1,2.431,22.87,0.4361
contriever-768,adsampling,2.09871,4.1111,0.428256,0.903531,10,0,10,10000,0.2,1,2.191,22.04,0.4283
contriever-768,adsampling,1.83013,3.49862,0.399921,0.884879,8,0,10,10000,0.2,1,1.91,21.16,0.3999
contriever-768,adsampling,1.55855,2.88597,0.383821,0.857158,6,0,10,10000,0.2,1,1.624,21.21,0.3838
contriever-768,adsampling,1.26357,2.23937,0.357606,0.807846,4,0,10,10000,0.2,1,1.317,21.41,0.3576
contriever-768,adsampling,0.897077,1.49955,0.347216,0.689053,2,0,10,10000,0.2,1,0.9319,21.38,0.3472
instructorxl-arxiv-768,adsampling,16.1739,36.4077,3.06555,0.9997,512,0,10,1000,0.2,1,16.92,61.01,3.066
instructorxl-arxiv-768,adsampling,11.2203,24.5892,1.98045,0.9973,256,0,10,1000,0.2,1,11.66,41.89,1.98
instructorxl-arxiv-768,adsampling,10.1077,22.1977,1.72659,0.9966,224,0,10,1000,0.2,1,10.38,35.66,1.727
instructorxl-arxiv-768,adsampling,9.17867,20.2135,1.59405,0.996,192,0,10,1000,0.2,1,9.456,30.99,1.594
