dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
deep-image-96-angular,pdx-adsampling,0.591905,0.951546,0.25137,0.83672,14,2.1,10,10000,0.2,1,0.6062,1.676,0.2514,0
deep-image-96-angular,pdx-adsampling,0.554136,0.876885,0.242874,0.814449,12,2.1,10,10000,0.2,1,0.5667,4.27,0.2429,0
deep-image-96-angular,pdx-adsampling,0.506485,0.785733,0.237508,0.785789,10,2.1,10,10000,0.2,1,0.5184,3.787,0.2375,0
deep-image-96-angular,pdx-adsampling,0.418539,0.639455,0.218609,0.749491,8,2.1,10,10000,0.2,1,0.4326,4.145,0.2186,0
deep-image-96-angular,pdx-adsampling,0.362108,0.526947,0.209257,0.696352,6,2.1,10,10000,0.2,1,0.3692,1.813,0.2093,0
deep-image-96-angular,pdx-adsampling,0.309229,0.427968,0.204066,0.616095,4,2.1,10,10000,0.2,1,0.3141,0.596,0.2041,0
deep-image-96-angular,pdx-adsampling,0.250812,0.323821,0.194399,0.46946,2,2.1,10,10000,0.2,1,0.256,4.088,0.1944,0
contriever-768,pdx-adsampling,8.82152,13.4325,4.3546,0.654144,512,2.1,10,10000,0.2,1,8.894,21.16,2.931,0
contriever-768,pdx-adsampling,5.18257,7.87953,2.55611,0.654084,256,2.1,10,10000,0.2,1,5.24,15.79,1.859,0
contriever-768,pdx-adsampling,4.72168,7.20377,2.36974,0.654054,224,2.1,10,10000,0.2,1,4.784,14.67,1.689,0
contriever-768,pdx-adsampling,4.09881,6.22798,2.08657,0.654025,192,2.1,10,10000,0.2,1,4.144,8.625,1.808,0
contriever-768,pdx-adsampling,3.60148,5.50537,1.83455,0.653935,160,2.1,10,10000,0.2,1,3.66,10.01,1.394,0
contriever-768,pdx-adsampling,3.35843,5.15302,1.6874,0.653925,144,2.1,10,10000,0.2,1,3.412,11.02,1.326,0
contriever-768,pdx-adsampling,3.03547,4.63261,1.57139,0.653855,128,2.1,10,10000,0.2,1,3.092,9.899,1.25,0
contriever-768,pdx-adsampling,2.74985,4.22323,1.27499,0.653815,112,2.1,10,10000,0.2,1,2.794,6.782,1.128,0
contriever-768,pdx-adsampling,2.52961,3.88749,1.33145,0.653695,96,2.1,10,10000,0.2,1,2.577,5.538,1.063,0
contriever-768,pdx-adsampling,2.18653,3.33808,1.07098,0.653565,80,2.1,10,10000,0.2,1,2.226,6.219,0.9934,0
contriever-768,pdx-adsampling,1.98406,3.06236,0.952,0.653345,64,2.1,10,10000,0.2,1,2.036,8.663,0.883,0
contriever-768,pdx-adsampling,1.84347,2.82536,0.879305,0.653175,56,2.1,10,10000,0.2,1,1.892,5.468,0.8793,0
contriever-768,pdx-adsampling,1.61852,2.48742,0.825118,0.652915,48,2.1,10,10000,0.2,1,1.656,6.047,0.8251,0
contriever-768,pdx-adsampling,1.47576,2.29024,0.757008,0.652485,40,2.1,10,10000,0.2,1,1.508,4.792,0.757,0
contriever-768,pdx-adsampling,1.40184,2.14814,0.710722,0.652045,32,2.1,10,10000,0.2,1,1.452,7.979,0.7107,0
contriever-768,pdx-adsampling,1.30821,1.98901,0.672419,0.651535,28,2.1,10,10000,0.2,1,1.35,3.579,0.6724,0
contriever-768,pdx-adsampling,1.25739,1.93748,0.660721,0.651225,26,2.1,10,10000,0.2,1,1.294,4.255,0.6607,0
contriever-768,pdx-adsampling,1.19201,1.85262,0.643569,0.650915,24,2.1,10,10000,0.2,1,1.219,3.476,0.6436,0
contriever-768,pdx-adsampling,1.16939,1.81942,0.635192,0.650615,22,2.1,10,10000,0.2,1,1.198,4.285,0.6352,0
contriever-768,pdx-adsampling,1.15954,1.79222,0.601267,0.650095,20,2.1,10,10000,0.2,1,1.206,7.09,0.6013,0
contriever-768,pdx-adsampling,1.11581,1.73404,0.595448,0.649285,18,2.1,10,10000,0.2,1,1.156,4.057,0.5954,0
contriever-768,pdx-adsampling,1.07602,1.67465,0.593003,0.648395,16,2.1,10,10000,0.2,1,1.114,3.983,0.593,0
contriever-768,pdx-adsampling,0.994978,1.55737,0.544656,0.647375,14,2.1,10,10000,0.2,1,1.02,3.558,0.5447,0
contriever-768,pdx-adsampling,0.91954,1.46619,0.465965,0.645855,12,2.1,10,10000,0.2,1,0.9485,5.039,0.466,0
contriever-768,pdx-adsampling,0.87395,1.39626,0.443833,0.643635,10,2.1,10,10000,0.2,1,0.8992,4.059,0.4438,0
contriever-768,pdx-adsampling,0.911789,1.45861,0.477325,0.640065,8,2.1,10,10000,0.2,1,0.9574,7.598,0.4773,0
contriever-768,pdx-adsampling,0.865642,1.39481,0.448937,0.634675,6,2.1,10,10000,0.2,1,0.9028,6.565,0.4489,0
contriever-768,pdx-adsampling,0.815078,1.32724,0.420628,0.623275,4,2.1,10,10000,0.2,1,0.8492,3.865,0.4206,0
contriever-768,pdx-adsampling,0.744342,1.23844,0.385497,0.592568,2,2.1,10,10000,0.2,1,0.7698,5.117,0.3855,0
instructorxl-arxiv-768,pdx-adsampling,7.29268,12.342,2.68056,0.7747,512,2.1,10,1000,0.2,1,7.402,16.14,2.681,0
instructorxl-arxiv-768,pdx-adsampling,5.06584,8.81337,1.85171,0.7744,256,2.1,10,1000,0.2,1,5.179,16.64,1.852,0
instructorxl-arxiv-768,pdx-adsampling,4.67897,8.41405,1.51644,0.774,224,2.1,10,1000,0.2,1,4.926,18.57,1.516,0
instructorxl-arxiv-768,pdx-adsampling,3.91686,6.5825,1.62783,0.7736,192,2.1,10,1000,0.2,1,3.974,8.208,1.628,0
instructorxl-arxiv-768,pdx-adsampling,3.3873,5.66379,1.51024,0.7734,160,2.1,10,1000,0.2,1,3.419,6.908,1.51,0
