dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
openai-1536-angular,pdx-adsampling,9.48204,18.8228,2.84466,0.959201,96,2.1,10,1000,0.2,1,9.683,25.1,2.845,0,7.32109
openai-1536-angular,pdx-adsampling,8.62391,16.7577,2.77079,0.952601,80,2.1,10,1000,0.2,1,8.784,21.53,2.771,0,6.43333
openai-1536-angular,pdx-adsampling,7.72261,14.4507,2.72287,0.941801,64,2.1,10,1000,0.2,1,7.875,19.06,2.723,0,5.5456
openai-1536-angular,pdx-adsampling,7.36965,14.0822,2.56994,0.936001,56,2.1,10,1000,0.2,1,7.508,18.72,2.57,0,5.33021
openai-1536-angular,pdx-adsampling,6.99302,13.1198,2.48115,0.926501,48,2.1,10,1000,0.2,1,7.104,16.98,2.481,0,4.94598
openai-1536-angular,pdx-adsampling,6.43853,11.6594,2.5821,0.914801,40,2.1,10,1000,0.2,1,6.556,14.98,2.582,0,4.42569
openai-1536-angular,pdx-adsampling,5.86605,10.4506,2.43644,0.904001,32,2.1,10,1000,0.2,1,5.959,12.77,2.436,0,3.84259
openai-1536-angular,pdx-adsampling,5.55271,9.88359,2.46162,0.895401,28,2.1,10,1000,0.2,1,5.63,12.25,2.462,0,3.52924
openai-1536-angular,pdx-adsampling,5.48101,9.41451,2.45919,0.891201,26,2.1,10,1000,0.2,1,5.555,11.64,2.459,0,3.29353
openai-1536-angular,pdx-adsampling,5.30746,8.89256,2.51085,0.883901,24,2.1,10,1000,0.2,1,5.402,16.04,2.511,0,3.13868
openai-1536-angular,pdx-adsampling,5.10983,8.47737,2.4466,0.877901,22,2.1,10,1000,0.2,1,5.191,10.77,2.447,0,2.94322
openai-1536-angular,pdx-adsampling,4.95241,8.15633,2.4647,0.870301,20,2.1,10,1000,0.2,1,5.021,9.436,2.465,0,2.78233
openai-1536-angular,pdx-adsampling,4.81371,7.9741,2.41176,0.863201,18,2.1,10,1000,0.2,1,4.868,9.392,2.412,0,2.77783
openai-1536-angular,pdx-adsampling,4.61288,7.46444,2.30078,0.854501,16,2.1,10,1000,0.2,1,4.655,9.05,2.301,0,2.556
openai-1536-angular,pdx-adsampling,4.50815,7.18158,2.37791,0.845201,14,2.1,10,1000,0.2,1,4.579,8.567,2.378,0,2.49004
openai-1536-angular,pdx-adsampling,4.32972,6.79081,2.30997,0.832901,12,2.1,10,1000,0.2,1,4.372,8.507,2.31,0,2.28446
openai-1536-angular,pdx-adsampling,4.10621,6.27284,2.28297,0.816201,10,2.1,10,1000,0.2,1,4.141,8.34,2.283,0,2.05649
openai-1536-angular,pdx-adsampling,3.88248,5.77319,2.25276,0.7934,8,2.1,10,1000,0.2,1,3.916,8.974,2.253,0,1.83069
openai-1536-angular,pdx-adsampling,3.63191,5.19936,2.24519,0.766401,6,2.1,10,1000,0.2,1,3.671,6.719,2.245,0,1.58385
openai-1536-angular,pdx-adsampling,3.37099,4.58234,2.2756,0.7207,4,2.1,10,1000,0.2,1,3.407,11.94,2.276,0,1.30772
openai-1536-angular,pdx-adsampling,2.98905,3.87137,2.26335,0.6211,2,2.1,10,1000,0.2,1,3.013,5.744,2.263,0,0.873511
msong-420,pdx-adsampling,7.90174,17.2417,1.63461,0.9998,512,2.1,10,1000,0.2,1,8.134,30.68,1.635,0,7.58547
msong-420,pdx-adsampling,5.62441,12.4927,1.04442,0.9997,256,2.1,10,1000,0.2,1,5.782,17.87,1.044,0,5.28455
msong-420,pdx-adsampling,5.26308,11.8134,0.961302,0.9997,224,2.1,10,1000,0.2,1,5.406,17.1,0.9613,0,4.91615
msong-420,pdx-adsampling,4.88229,10.8695,0.892708,0.9997,192,2.1,10,1000,0.2,1,5.007,18.05,0.8927,0,4.52734
msong-420,pdx-adsampling,4.47211,9.83506,0.817294,0.9995,160,2.1,10,1000,0.2,1,4.576,14.26,0.8173,0,4.09606
msong-420,pdx-adsampling,4.25156,9.4814,0.785916,0.9995,144,2.1,10,1000,0.2,1,4.329,12,0.7859,0,3.86349
msong-420,pdx-adsampling,4.01955,8.91727,0.758552,0.9995,128,2.1,10,1000,0.2,1,4.09,13.36,0.7586,0,3.6297
msong-420,pdx-adsampling,3.75636,8.35194,0.713966,0.9994,112,2.1,10,1000,0.2,1,3.828,10.62,0.714,0,3.37244
msong-420,pdx-adsampling,3.48746,7.83196,0.689294,0.999,96,2.1,10,1000,0.2,1,3.537,9.343,0.6893,0,3.08601
msong-420,pdx-adsampling,3.19681,7.04155,0.633493,0.9987,80,2.1,10,1000,0.2,1,3.239,10.1,0.6335,0,2.78539
msong-420,pdx-adsampling,2.85419,6.1089,0.602435,0.9976,64,2.1,10,1000,0.2,1,2.904,15.13,0.6024,0,2.46508
msong-420,pdx-adsampling,2.68303,5.69557,0.585223,0.9967,56,2.1,10,1000,0.2,1,2.721,13.46,0.5852,0,2.28594
msong-420,pdx-adsampling,2.5054,5.29176,0.564122,0.9952,48,2.1,10,1000,0.2,1,2.516,6.149,0.5641,0,2.08257
msong-420,pdx-adsampling,2.29848,4.79203,0.548068,0.9926,40,2.1,10,1000,0.2,1,2.307,5.567,0.5481,0,1.87866
msong-420,pdx-adsampling,2.07158,4.29143,0.529704,0.989601,32,2.1,10,1000,0.2,1,2.077,4.921,0.5297,0,1.65161
msong-420,pdx-adsampling,1.94399,3.83719,0.52218,0.986801,28,2.1,10,1000,0.2,1,1.96,10.35,0.5222,0,1.53567
msong-420,pdx-adsampling,1.87773,3.71624,0.515214,0.984901,26,2.1,10,1000,0.2,1,1.885,4.266,0.5152,0,1.46147
msong-420,pdx-adsampling,1.80873,3.59393,0.5126,0.981901,24,2.1,10,1000,0.2,1,1.815,4.07,0.5126,0,1.3929
msong-420,pdx-adsampling,1.73489,3.38921,0.507401,0.979501,22,2.1,10,1000,0.2,1,1.752,11.27,0.5074,0,1.32214
msong-420,pdx-adsampling,1.66318,3.2554,0.500274,0.975301,20,2.1,10,1000,0.2,1,1.669,3.764,0.5003,0,1.24879
msong-420,pdx-adsampling,1.58686,3.08837,0.492218,0.969901,18,2.1,10,1000,0.2,1,1.592,3.3,0.4922,0,1.17229
msong-420,pdx-adsampling,1.50398,2.81085,0.489802,0.964101,16,2.1,10,1000,0.2,1,1.51,3.142,0.4898,0,1.09141
msong-420,pdx-adsampling,1.41508,2.64449,0.480906,0.958301,14,2.1,10,1000,0.2,1,1.421,2.881,0.4809,0,1.00305
msong-420,pdx-adsampling,1.32379,2.44742,0.476404,0.947601,12,2.1,10,1000,0.2,1,1.327,2.631,0.4764,0,0.910922
msong-420,pdx-adsampling,1.22195,2.1875,0.473394,0.928101,10,2.1,10,1000,0.2,1,1.224,2.253,0.4734,0,0.808543
msong-420,pdx-adsampling,1.11346,1.92523,0.472039,0.899601,8,2.1,10,1000,0.2,1,1.115,1.944,0.472,0,0.700545
msong-420,pdx-adsampling,0.991389,1.6528,0.46407,0.860501,6,2.1,10,1000,0.2,1,1.005,9.94,0.4641,0,0.582323
msong-420,pdx-adsampling,0.857934,1.37241,0.456345,0.7765,4,2.1,10,1000,0.2,1,0.8603,1.528,0.4563,0,0.446851
msong-420,pdx-adsampling,0.688503,1.02158,0.441183,0.6021,2,2.1,10,1000,0.2,1,0.692,1.107,0.4412,0,0.281054
